year,area,subject,ranking,univ_title,country,QS_stars_rating,ovarall_score
2016,Natural Sciences,physics-astronomy,51-100,Leiden University,Netherlands,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Lund University,Sweden,5,NaN
2016,Natural Sciences,physics-astronomy,51-100,McGill University,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Nagoya University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russia,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,New York University (NYU),United States,5,NaN
2016,Natural Sciences,physics-astronomy,51-100,Northwestern University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Novosibirsk State University,Russia,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,The Ohio State University,United States,6,NaN
2016,Natural Sciences,physics-astronomy,51-100,Pennsylvania State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Pohang University of Science And Technology (POSTECH),South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Politecnico di Milano,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Purdue University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Rheinische Friedrich-Wilhelms-Universit?t Bonn,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Rice University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Sungkyunkwan University (SKKU),South Korea,5,NaN
2016,Natural Sciences,physics-astronomy,51-100,Technische Universit?t Berlin (TU Berlin),Germany,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,The Hong Kong University of Science and Technology,Hong Kong,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,The University of Sydney,Australia,6,NaN
2016,Natural Sciences,physics-astronomy,51-100,Universidad Aut?noma de Madrid,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Universidade de S?o Paulo,Brazil,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Universit? di Padova,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Alma Mater Studiorum - University of Bologna,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Pisa,Italy,4,NaN
2016,Natural Sciences,physics-astronomy,51-100,Universitat Aut?noma de Barcelona,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Barcelona,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Universit?t Stuttgart,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Universit? Paris-Sud,France,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,Universit? Pierre et Marie Curie (UPMC),France,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Amsterdam,Netherlands,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Bristol,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Colorado Boulder,United States,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Copenhagen,Denmark,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Geneva,Switzerland,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,The University of Hong Kong,Hong Kong,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Southampton,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Washington,United States,0,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Wisconsin-Madison,United States,5,NaN
2016,Natural Sciences,physics-astronomy,51-100,University of Zurich,Switzerland,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Duke University,United States,5,NaN
2016,Natural Sciences,physics-astronomy,101-150,Freie Universitaet Berlin,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Fudan University,China,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Indian Institute of Technology Bombay (IITB),India,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Johannes Gutenberg Universit?t Mainz,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,KU Leuven,Belgium,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,King's College London,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Korea University,South Korea,5,NaN
2016,Natural Sciences,physics-astronomy,101-150,Michigan State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Monash University,Australia,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russia,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,National Tsing Hua University,Taiwan,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Pontificia Universidad Cat?lica de Chile (UC),Chile,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Rutgers University - New Brunswick,United States,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Shanghai Jiao Tong University,China,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Stockholm University,Sweden,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Technion - Israel Institute of Technology,Israel,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Technische Universit?t Darmstadt,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Technische Universit?t Dresden,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,The University of New South Wales (UNSW Australia),Australia,6,NaN
2016,Natural Sciences,physics-astronomy,101-150,The University of Queensland,Australia,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,"Trinity College Dublin, The University of Dublin",Ireland,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universidad de Buenos Aires (UBA),Argentina,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universidad Nacional Aut?noma de M?xico (UNAM),Mexico,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universidade Estadual de Campinas (Unicamp),Brazil,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universidade Federal do Rio de Janeiro,Brazil,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Milan,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,"University of Rome ""Tor Vergata""",Italy,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universit?t Frankfurt am Main,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universit?t Innsbruck,Austria,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universit? Catholique de Louvain (UCL),Belgium,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universit? Claude Bernard Lyon 1,France,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universit? Joseph Fourier - Grenoble 1,France,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Universite libre de Bruxelles,Belgium,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,The University of Arizona,United States,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Birmingham,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,"University of California, Davis",United States,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,"University of California, Irvine",United States,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Glasgow,United Kingdom,6,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Helsinki,Finland,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Liverpool,United Kingdom,5,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Minnesota,United States,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Science and Technology of China,China,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of St Andrews,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Tsukuba,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,University of Waterloo,Canada,6,NaN
2016,Natural Sciences,physics-astronomy,101-150,Uppsala University,Sweden,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Utrecht University,Netherlands,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Waseda University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,101-150,Yonsei University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Aarhus University,Denmark,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Chalmers University of Technology,Sweden,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Czech Technical University in Prague,Czech Republic,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Eberhard Karls Universit?t T?bingen,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Eindhoven University of Technology,Netherlands,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Georg-August-University Goettingen,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Hokkaido University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Indian Institute of Science (IISc) Bangalore,India,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Instituto Polit?cnico Nacional (IPN),Mexico,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Kyushu University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,McMaster University,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Nanjing University,China,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,National Chiao Tung University,Taiwan,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Politecnico di Torino,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Queen Mary University of London,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Saint-Petersburg State University,Russia,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,"Stony Brook University, State University of New York",United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,"Tata Institute of Fundamental Research (TIFR), Mumbai",India,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Technical University of Denmark,Denmark,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Vienna University of Technology,Austria,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Tel Aviv University,Israel,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Texas A&M University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,The Chinese University of Hong Kong (CUHK),Hong Kong,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,The University of Adelaide,Australia,6,NaN
2016,Natural Sciences,physics-astronomy,151-200,The University of Auckland,New Zealand,6,NaN
2016,Natural Sciences,physics-astronomy,151-200,The University of Nottingham,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,The University of Sheffield,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,The University of Warwick,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Florence,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Naples - Federico II,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Trento,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Trieste,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Friedrich-Alexander-Universit?t Erlangen-N?rnberg,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Albert-Ludwigs-Universitaet Freiburg,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Vienna,Austria,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Universit? Paris Diderot - Paris 7,France,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University College Dublin,Ireland,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Alberta,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,"University of California, Santa Cruz",United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Florida,United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Groningen,Netherlands,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,"University of Illinois, Chicago (UIC)",United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Leeds,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Massachusetts Amherst,United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Pittsburgh,United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Rochester,United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,"The University of Tennessee, Knoxville",United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Virginia,United States,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,University of Warsaw,Poland,0,NaN
2016,Natural Sciences,physics-astronomy,151-200,Zhejiang University,China,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Aalto University,Finland,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Arizona State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Beijing Normal University,China,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Charles University in Prague,Czech Republic,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,City University of Hong Kong,Hong Kong,6,NaN
2016,Natural Sciences,physics-astronomy,201-250,Florida State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Institut polytechnique de Grenoble - Grenoble Institute of Technology,France,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Hanyang University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,The Hebrew University of Jerusalem,Israel,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Indian Institute of Technology Delhi (IITD),India,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Indian Institute of Technology Madras (IITM),India,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Indiana University Bloomington,United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Jagiellonian University,Poland,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Kobe University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Lancaster University,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Leibniz Universit?t Hannover,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,National Central University,Taiwan,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,National Cheng Kung University (NCKU),Taiwan,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Northeastern University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Queen's University Belfast,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Ruhr-Universit?t Bochum,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Swinburne University of Technology,Australia,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,TU Dortmund University,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,The Hong Kong Polytechnic University,Hong Kong,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,The University of Western Australia,Australia,6,NaN
2016,Natural Sciences,physics-astronomy,201-250,University Complutense Madrid,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,UNESP,Brazil,4,NaN
2016,Natural Sciences,physics-astronomy,201-250,Catania University,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Universit? degli Studi di Pavia,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Turin,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Universitat de Valencia,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Cologne,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Universit?t Regensburg,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Aix-Marseille University,France,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Universit? de Montr?al,Canada,6,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Bern,Switzerland,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,"University of California, Riverside",United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Delhi,India,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Ghent University,Belgium,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Milano-Bicocca,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Notre Dame,United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Oslo,Norway,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Southern California,United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Strathclyde,United Kingdom,5,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Sussex,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of Victoria,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,University of York,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Vanderbilt University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Vrije Universiteit Amsterdam,Netherlands,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Vrije Universiteit Brussel (VUB),Belgium,0,NaN
2016,Natural Sciences,physics-astronomy,201-250,Weizmann Institute of Science,Israel,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Beijing Institute of Technology,China,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Cardiff University,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,City University of New York,United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,E?tv?s Lor?nd University,Hungary,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Heriot-Watt University,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Indian Institute of Technology Kanpur (IITK),India,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Indian Institute of Technology Kharagpur (IIT-KGP),India,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Iowa State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Keio University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Link?ping University,Sweden,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Macquarie University,Australia,5,NaN
2016,Natural Sciences,physics-astronomy,251-300,Middle East Technical University,Turkey,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,National Sun Yat-sen University,Taiwan,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,National Technical University of Athens,Greece,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,North Carolina State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Radboud University,Netherlands,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Rensselaer Polytechnic Institute,United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Sejong University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Simon Fraser University,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Sogang University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Peter the Great Saint-Petersburg Polytechnic University,Russia,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Tokyo Metropolitan University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Tokyo University of Science,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Tomsk State University,Russia,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universidad de Chile,Chile,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Granada,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universidad Nacional de La Plata (UNLP),Argentina,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universidade Federal de Minas Gerais,Brazil,4,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Genoa,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universit?t Jena,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University Ulm,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universit? de Montpellier,France,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universit? de Strasbourg,France,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universit? Nice Sophia Antipolis,France,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Universit? Paul Sabatier Toulouse III,France,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University College Cork,Ireland,5,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Antwerp,Belgium,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Basel,Switzerland,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Bath,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Calgary,Canada,5,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Canterbury,New Zealand,5,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Cape Town,South Africa,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Houston,United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Ljubljana,Slovenia,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of New Mexico,United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,"University of North Carolina, Chapel Hill",United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,University of Surrey,United Kingdom,5,NaN
2016,Natural Sciences,physics-astronomy,251-300,Virginia Polytechnic Institute and State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,251-300,Warsaw University of Technology,Poland,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,AGH University of Science and Technology,Poland,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Aristotle University of Thessaloniki,Greece,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Banaras Hindu University,India,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Bauman Moscow State Technical University,Russia,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Benem?rita Universidad Aut?noma de Puebla,Mexico,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Bilkent University,Turkey,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Brandeis University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Budapest University of Technology and Economics,Hungary,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,CentraleSup?lec,France,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Colorado State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Dartmouth College,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,"ESPCI, ParisTech",France,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Ewha Womans University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,?cole Normale Sup?rieure de Lyon,France,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,George Mason University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Gwangju Institute of Science and Technology (GIST),South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Harbin Institute of Technology,China,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Hiroshima University,Japan,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Huazhong University of Science and Technology,China,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Istanbul Technical University,Turkey,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Jilin University,China,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Julius-Maximilians-Universit?t W?rzburg,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Kazan (Volga region) Federal University,Russia,3,NaN
2016,Natural Sciences,physics-astronomy,301-400,Kyung Hee University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Kyungpook National University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Laval University,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Loughborough University,United Kingdom,5,NaN
2016,Natural Sciences,physics-astronomy,301-400,Nankai University,China,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,National and Kapodistrian University of Athens,Greece,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,National Taiwan Normal University,Taiwan,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Norwegian University of Science And Technology,Norway,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Philipps-Universit?t Marburg,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Pontif?cia Universidade Cat?lica do Rio de Janeiro,Brazil,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Pusan National University,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Quaid-i-Azam University,Pakistan,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Queen's University at Kingston,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,RMIT University,Australia,5,NaN
2016,Natural Sciences,physics-astronomy,301-400,International School for Advanced Studies of Trieste,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Shandong University,China,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Shanghai University,China,4,NaN
2016,Natural Sciences,physics-astronomy,301-400,Sun Yat-sen University,China,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Syracuse University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Tampere University of Technology,Finland,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Technische Universit?t Braunschweig,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Graz University of Technology,Austria,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,National Research Tomsk Polytechnic University,Russia,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Tufts University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidad de Concepci?n,Chile,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidad de los Andes,Colombia,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidad de Zaragoza,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidad Nacional de Colombia,Colombia,4,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidad Polit?cnica de Val?ncia,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidad T?cnica Federico Santa Mar?a (USM),Chile,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidade Federal de S?o Carlos - (UFSCAR),Brazil,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidade Federal de Pernambuco(UFPE),Brazil,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universidade Federal do Rio Grande Do Sul,Brazil,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Perugia University,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universit?t Bremen,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University Duesseldorf,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universit?t Leipzig,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universitat Polit?cnica de Catalunya,Spain,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universit?t Potsdam,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universit?t Rostock,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Bordeaux,France,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,"Universit? de Savoie, Chambery, Annecy",France,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universit? de Sherbrooke,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,"Universit? Lille 1, Sciences et Technologies",France,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universiti Malaya (UM),Malaysia,5,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universiti Teknologi Malaysia,Malaysia,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University at Buffalo SUNY,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Bari,Italy,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Bucharest,Romania,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Central Florida,United States,4,NaN
