course_id,course_title,img_url,instructor_name,instructor_bio,gender,age
coursera-412,Engaging in Persuasive and Credible Communication,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7b/eb6070754311e59280eb6dabeca4e6/Derrick.jpg,Derrick Ng,Centre for English Language Communication,male,24.5
coursera-413,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/1a/22d69cbd2909e28dcb3da7c916345c/whiteman-coursera.jpg,"Dr. Wayne Whiteman, PE, Senior Academic Professional",Woodruff School of Mechanical Engineering,male,54.3
coursera-414,English Common Law: Structure and Principles,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/2e/9b2db6b68856eb689d726dd57d7efe/adam-gearey-photo.JPG,"Professor Adam Gearey, Professor of Law","School of Law, Birkbeck College, University of London",male,46.2
coursera-415,English Composition I,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7e/a2eba0e83311e4a3ef83d0729ddeac/042313_comer_denise002-2.jpg,"Denise Comer, Assistant Professor of the Practice; Director of First-Year Writing",Thompson Writing Program,female,35.3
coursera-416,English for Business and Entrepreneurship,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/54/70b880ed7811e5a84209212566988f/Amy-Nichols.jpg,"Amy Nichols, Manager of International Research and Program Development",English Language Programs,female,41.3
coursera-416,English for Business and Entrepreneurship,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/4f/ed2950f0f311e5af0d232e55a40e72/image.jpg,"James Riedel, Executive Director",English Language Programs,male,62.7
coursera-417,English for Effective Business Writing,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/9b/2518e0f28511e5aee8ab92f05a6b46/SeanMcMinn_sq.jpg,"Sean McMinn, Senior Insructor",Center for Language Education,male,37.8
coursera-417,English for Effective Business Writing,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/29/2ae3407c0711e5b2d1c3b7c28fd65f/kin.jpg,"Kin Tang, Instructor",Center for Language Education,male,30.8
coursera-417,English for Effective Business Writing,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/a6/fd63207c0611e5afc87d28c44ca435/lcdgaskell.jpg,"Delian Gaskell, Instructor",Center for Language Education,female,32.2
coursera-418,English for Effective Business Speaking,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/9b/2518e0f28511e5aee8ab92f05a6b46/SeanMcMinn_sq.jpg,"Sean McMinn, Senior Insructor",Center for Language Education,male,37.8
coursera-418,English for Effective Business Speaking,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/29/2ae3407c0711e5b2d1c3b7c28fd65f/kin.jpg,"Kin Tang, Instructor",Center for Language Education,male,30.8
coursera-418,English for Effective Business Speaking,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/a6/fd63207c0611e5afc87d28c44ca435/lcdgaskell.jpg,"Delian Gaskell, Instructor",Center for Language Education,female,32.2
coursera-419,English for Journalism,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/66/4f35604eab11e686cfc70fed865b02/John-Cotton-pic.jpg,"John Cotton, Manager of Instructional Staff Development",English Language Programs,male,43.2
coursera-419,English for Journalism,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/11/8ff0b0f5e511e5bd90c1ab5c4402df/Eve-Litt-2.jpg,"Eve Litt, Language Specialist",English Language Programs,female,28.2
coursera-420,English for Teaching Purposes,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/20/b98b80964811e4ada3398cf76f5658/SSV3.jpg,"Silvia Sol? Vi?als, Teacher",Servei de Lleng?es,female,27.7
coursera-420,English for Teaching Purposes,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/5e/8f08709d8911e4ba0d5d732be97dfc/Jose_Ygoa_foto.png,"Jose Ygoa-Bayer, Teacher",Servei de Lleng?es,male,45.8
coursera-420,English for Teaching Purposes,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/eb/a04d703e7311e4ad3607d1c5da2a67/IanJames.jpg,"Ian James, Teacher",Servei de Lleng?es,male,46.2
coursera-421,Ensino H?brido: Personaliza??o e Tecnologia na Educa??o,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/f3/bdc52050ae11e5892149ba6e1dda54/Lilian-Bacich_IP.jpg,"Lilian Bacich, Doutora em Psicologia Escolar e do Desenvolvimento Humano",Instituto de Psicologia - USP,female,39.9
coursera-421,Ensino H?brido: Personaliza??o e Tecnologia na Educa??o,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/20/c87d9050ae11e5a2adb1523fadd499/Fernando-M-Trevisani_FL.jpg,"Fernando Mello Trevisani, Mestre em Tecnologias e Educa??o Matem?tica",Instituto de Geoci?ncia e Ci?ncias Exatas - UNESP,male,33.1
coursera-422,Entender el dise?o,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/c3/515330620a11e5945ad722e7a79e09/Prasad-Boradkar-6.jpg,"Prasad Boradkar, Professor","The Design School, Arizona State University",male,38.8
coursera-423,Entrepreneurial Strategic Management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/9e/ffaf50020b11e49fcf3f0bb5d2f2f4/image001.jpg,"Doug Thomas, Professor","International Management, Anderson School of Management",male,38.6
coursera-424,Entrepreneurship 1: Developing the Opportunity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/45/d4d8809dd511e5b6acc76f28d353dd/LoriR.jpg,"Lori Rosenkopf, Vice Dean and Director, Wharton Undergraduate Division",Simon and Midge Palley Professor of Management,female,50.8
coursera-424,Entrepreneurship 1: Developing the Opportunity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/21/a85b509dd311e5b355a59ea3011da4/Huang2.jpg,"Laura Huang, Assistant Professor",Management,female,29.1
coursera-424,Entrepreneurship 1: Developing the Opportunity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/cd/f508105cc111e6bb5af548fc90b37f/Chloe-Jackman-Photography-Wharton-SF-2016-367.jpg,"Karl T. Ulrich, Vice Dean of Entrepreneurship and Innovation","CIBC Endowed Professor, Professor of Operations, Information and Decisions",male,48.6
coursera-424,Entrepreneurship 1: Developing the Opportunity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/af/5b64b09e9b11e5aee83d64c42e3311/Mollick.png,"Ethan Mollick, Edward B. and Shirley R. Shils Assistant Professor",Assistant Professor of Management- Wharton School,male,37.3
coursera-424,Entrepreneurship 1: Developing the Opportunity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/51/b4e9709dcf11e59adeb5a4bdb7a0f2/D.Bell.jpg,"David Bell, Xinmei Zhang and Yongge Dai Professor, Professor of Marketing",Marketing,male,45.6
coursera-424,Entrepreneurship 1: Developing the Opportunity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/59/fb6d009dd611e58879c9e12f42f2e8/hosanagar_kartik.jpg,"Kartik Hosanagar, Professor",Wharton School,male,34.5
coursera-424,Entrepreneurship 1: Developing the Opportunity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7b/c6ec909dd411e58d629b2b054fc60f/david-hsu-photo.jpg,"David Hsu, Richard A. Sapp Professor of Management",The Wharton School,male,36.8
coursera-425,Entrepreneurship 2: Launching your Start-Up,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/59/fb6d009dd611e58879c9e12f42f2e8/hosanagar_kartik.jpg,"Kartik Hosanagar, Professor",Wharton School,male,34.5
coursera-425,Entrepreneurship 2: Launching your Start-Up,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/45/d4d8809dd511e5b6acc76f28d353dd/LoriR.jpg,"Lori Rosenkopf, Vice Dean and Director, Wharton Undergraduate Division",Simon and Midge Palley Professor of Management,female,50.8
coursera-425,Entrepreneurship 2: Launching your Start-Up,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7b/c6ec909dd411e58d629b2b054fc60f/david-hsu-photo.jpg,"David Hsu, Richard A. Sapp Professor of Management",The Wharton School,male,36.8
coursera-425,Entrepreneurship 2: Launching your Start-Up,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/21/a85b509dd311e5b355a59ea3011da4/Huang2.jpg,"Laura Huang, Assistant Professor",Management,female,29.1
coursera-425,Entrepreneurship 2: Launching your Start-Up,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/af/5b64b09e9b11e5aee83d64c42e3311/Mollick.png,"Ethan Mollick, Edward B. and Shirley R. Shils Assistant Professor",Assistant Professor of Management- Wharton School,male,37.3
coursera-425,Entrepreneurship 2: Launching your Start-Up,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/51/b4e9709dcf11e59adeb5a4bdb7a0f2/D.Bell.jpg,"David Bell, Xinmei Zhang and Yongge Dai Professor, Professor of Marketing",Marketing,male,45.6
coursera-425,Entrepreneurship 2: Launching your Start-Up,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/cd/f508105cc111e6bb5af548fc90b37f/Chloe-Jackman-Photography-Wharton-SF-2016-367.jpg,"Karl T. Ulrich, Vice Dean of Entrepreneurship and Innovation","CIBC Endowed Professor, Professor of Operations, Information and Decisions",male,48.6
coursera-426,Entrepreneurship 3: Growth Strategies,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/59/fb6d009dd611e58879c9e12f42f2e8/hosanagar_kartik.jpg,"Kartik Hosanagar, Professor",Wharton School,male,34.5
coursera-426,Entrepreneurship 3: Growth Strategies,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/45/d4d8809dd511e5b6acc76f28d353dd/LoriR.jpg,"Lori Rosenkopf, Vice Dean and Director, Wharton Undergraduate Division",Simon and Midge Palley Professor of Management,female,50.8
coursera-426,Entrepreneurship 3: Growth Strategies,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7b/c6ec909dd411e58d629b2b054fc60f/david-hsu-photo.jpg,"David Hsu, Richard A. Sapp Professor of Management",The Wharton School,male,36.8
coursera-426,Entrepreneurship 3: Growth Strategies,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/21/a85b509dd311e5b355a59ea3011da4/Huang2.jpg,"Laura Huang, Assistant Professor",Management,female,29.1
coursera-426,Entrepreneurship 3: Growth Strategies,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/af/5b64b09e9b11e5aee83d64c42e3311/Mollick.png,"Ethan Mollick, Edward B. and Shirley R. Shils Assistant Professor",Assistant Professor of Management- Wharton School,male,37.3
coursera-426,Entrepreneurship 3: Growth Strategies,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/51/b4e9709dcf11e59adeb5a4bdb7a0f2/D.Bell.jpg,"David Bell, Xinmei Zhang and Yongge Dai Professor, Professor of Marketing",Marketing,male,45.6
coursera-426,Entrepreneurship 3: Growth Strategies,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/cd/f508105cc111e6bb5af548fc90b37f/Chloe-Jackman-Photography-Wharton-SF-2016-367.jpg,"Karl T. Ulrich, Vice Dean of Entrepreneurship and Innovation","CIBC Endowed Professor, Professor of Operations, Information and Decisions",male,48.6
coursera-427,Entrepreneurship 4: Financing and Profitability,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/59/fb6d009dd611e58879c9e12f42f2e8/hosanagar_kartik.jpg,"Kartik Hosanagar, Professor",Wharton School,male,34.5
coursera-427,Entrepreneurship 4: Financing and Profitability,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/45/d4d8809dd511e5b6acc76f28d353dd/LoriR.jpg,"Lori Rosenkopf, Vice Dean and Director, Wharton Undergraduate Division",Simon and Midge Palley Professor of Management,female,50.8
coursera-427,Entrepreneurship 4: Financing and Profitability,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/7b/c6ec909dd411e58d629b2b054fc60f/david-hsu-photo.jpg,"David Hsu, Richard A. Sapp Professor of Management",The Wharton School,male,36.8
coursera-427,Entrepreneurship 4: Financing and Profitability,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/21/a85b509dd311e5b355a59ea3011da4/Huang2.jpg,"Laura Huang, Assistant Professor",Management,female,29.1
coursera-427,Entrepreneurship 4: Financing and Profitability,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/af/5b64b09e9b11e5aee83d64c42e3311/Mollick.png,"Ethan Mollick, Edward B. and Shirley R. Shils Assistant Professor",Assistant Professor of Management- Wharton School,male,37.3
coursera-427,Entrepreneurship 4: Financing and Profitability,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/51/b4e9709dcf11e59adeb5a4bdb7a0f2/D.Bell.jpg,"David Bell, Xinmei Zhang and Yongge Dai Professor, Professor of Marketing",Marketing,male,45.6
coursera-427,Entrepreneurship 4: Financing and Profitability,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/cd/f508105cc111e6bb5af548fc90b37f/Chloe-Jackman-Photography-Wharton-SF-2016-367.jpg,"Karl T. Ulrich, Vice Dean of Entrepreneurship and Innovation","CIBC Endowed Professor, Professor of Operations, Information and Decisions",male,48.6
coursera-428,Entrepreneurship Capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/97/78d673bcf3f105d95905f061841ce9/JamesGreenPic_last.jpg,"Dr. James V. Green, Director of Entrepreneurship Education",Maryland Technology Enterprise Institute,none,0.0
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/ab/ad935d73db254d2ea93cd8a247ce6816/bjornstad150x150.jpg,"Ottar Bjornstad, Professor of Entomology and Biology",Department of Biology,male,51.7
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/64/d28e7ab4c90637b01d9b66b154e931/smith150x150.jpg,"Rachel Smith, Associate Professor",Department of Communication Arts & Sciences and Human Development & Family Studies,female,38.3
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/2a/92b8ad9e1a5b5a57e560ad39a77eda/poss2.jpeg,"Mary Poss, Professor of Biology",Department of Biology,female,58.7
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/bd/7b3dd5077e6a9057dbb1fb1cbeb6f0/hughes150x150.jpg,"David Hughes, Assistant Professor of Entomology and Biology",Department of Biology,male,38.2
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/e8/c4b3d95b3615654e86849fe1b10ceb/hudson150x150.jpg,"Peter Hudson, Willaman Professor of Biology",Department of Biology,male,60.0
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/47/a0e390b9ec900bf4958d479bb1673c/ferrari150x150.jpg,"Matthew Ferrari, Assistant Professor of Biology",Department of Biology,male,38.7
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/d7/beb3bd2e8084fd0cf0301e3c3db9ba/read.png,"Andrew Read, Alumni Professor in the Biological Sciences, and Professor of Entomology",Center for Infectious Disease Dynamics,male,48.2
coursera-429,Epidemics - the Dynamics of Infectious Diseases,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/57/4c6c903ab711e4aef693569a21e51f/marcel.png,"Marcel Salath?, Assistant Professor of Biology",Department of Biology,male,36.5
coursera-430,"Epidemics, Pandemics and Outbreaks",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/6e/bc7050808011e4ad11f37508fa08ac/baylis_elena.jpg,"Elena Baylis, Associate Professor",Law,female,35.1
coursera-430,"Epidemics, Pandemics and Outbreaks",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/5d/fb1f80808211e4bafdefdeae4fcdd3/Bjerke.jpeg,"Elizabeth Bjerke, Director, JD/MPH Program",Health Policy and Management,female,51.5
coursera-430,"Epidemics, Pandemics and Outbreaks",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/ef/fbf800817211e4b689695bd24f8f36/amesh_400x400.png,"Amesh Adalja, Senior Associate",UPMC Center for Health Security,male,31.8
coursera-430,"Epidemics, Pandemics and Outbreaks",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/08/cfbc40846611e49eeebf5b875b15d6/morhard.jpeg,"Ryan Morhard, Guest Instructor",null,male,30.3
coursera-431,Epidemiology: The Basic Science of Public Health,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/69/f602d9ccd181d5667144eefa3399cc/karin.jpg,"Dr. Karin Yeatts , Clinical Associate Professor","Department of Epidemiology, UNC Gillings School of Global Public Health",female,37.2
coursera-431,Epidemiology: The Basic Science of Public Health,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/62/a31240652f11e48deee9f21707d53d/Lorraine_Alexander.jpg,"Dr. Lorraine Alexander , Clinical Associate Professor, Director of Distance Learning (North Carolina Institute for Public Health)","Department of Epidemiology, UNC Gillings School of Global Public Health",female,53.4
coursera-432,Epigenetic Control of Gene Expression,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/ac/04e40e238af58bb692aeefb5c2a287/Marnie-Blewitt.jpeg,"Marnie Blewitt, Head, Molecular Medicine Laboratory",Walter and Eliza Hall Institute of Medical Research,female,36.2
coursera-433,"Espace mondial, a French vision of Global studies",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/f4/852c3081cb11e4aad475506144bfdf/EM_Bertrand_Badie.jpg,"Bertrand Badie, Professor",null,male,65.8
coursera-433,"Espace mondial, a French vision of Global studies",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/87/30d6f0612411e58d93d10cd1333148/Marie_Francoise_Durand_bw_square.jpg,"Marie-Fran?oise Durand, Professor",null,female,46.5
coursera-434,"Espace mondial, une vision fran?aise des global studies",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/f4/852c3081cb11e4aad475506144bfdf/EM_Bertrand_Badie.jpg,"Bertrand Badie, Professor",null,male,65.8
coursera-434,"Espace mondial, une vision fran?aise des global studies",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/87/30d6f0612411e58d93d10cd1333148/Marie_Francoise_Durand_bw_square.jpg,"Marie-Fran?oise Durand, Professor",null,female,46.5
coursera-435,Essentials for English Speeches and Presentations çÈ?æÑ??æÑãÆ,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/1a/255310adbf11e489002f0108585854/99701404258944.jpg,"Hongyan ÎÛäÛ ZHANG ?, Dr.",School of Software& MicroelectronicsÝÁÌÈÓÞ??Ëì?Ú°?í­?êÂ,male,34.0
coursera-436,Essentials of Corporate Finance Capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/bd/895320ff6911e4bf30cfce29617122/Paul_Kofman.jpg,"Paul Kofman, Dean, Faculty of Business and Economics",Sidney Myer Chair of Commerce,male,51.9
coursera-436,Essentials of Corporate Finance Capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/aa/7dfd30ff6911e4b1b0f9fc3dd5b553/Sean_Pinder.jpg,"Sean Pinder, Associate Professor",Faculty of Business and Economics,male,48.8
coursera-437,Essentials of Entrepreneurship: Thinking & Action,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/68/438f50d41411e48602190afe002fb4/standen.jpg,"David Standen, Instructor, University of California, Irvine Extension",null,male,42.9
coursera-438,Establishing a Professional ¡®Self¡¯ through Effective Intercultural Communication,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/fe/f23030ca1f11e59e95bd0cc6d48e17/DSC_5587.jpg,"Misty So-Sum Wai-Cook, Dr",Centre for English Language Communication,female,30.4
coursera-439,Estrategia de precios,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/09/04e7408f9a11e588559999bde96eab/martin-boehm.jpg,"Martin Boehm, Professor of Marketing",Dean of Programs,male,34.8
coursera-440,Estrat?gicos Empresariales Proyecto Final,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/1b/611f803ae111e49cfb0dceb34e607a/norman.wolf.600.jpg,"Norman Wolf del Valle, Facultad de Contadur?a y Administraci?n",Universidad Nacional Aut?noma de M?xico,male,40.3
coursera-442,Etkili Konu?ma (Effective Speaking),https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/a4/55f250f42911e4910979fbde28eea8/TamerGuler.jpg,"Aziz Tamer G?ler, Okutman-Instructor",??renci Dekanl©¥?©¥,male,39.7
coursera-443,European Business Law: Doing Business in Europe,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/6a/0398c09f0d11e5968531d12af4638c/Julian_Nowag_WCMS_xs.jpg,"Julian Nowag, Senior Lecturer",Faculty of Law,male,44.8
coursera-443,European Business Law: Doing Business in Europe,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/44/bdaf50846611e49eeebf5b875b15d6/Hans_Henrik_Lidgard_Coursera.jpg,"Hans Henrik Lidgard, Senior Professor",Faculty of Law,male,55.8
coursera-443,European Business Law: Doing Business in Europe,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/f5/47d8d094b711e481a8d1814f66d452/Xavier_Groussot_xs.jpg,"Xavier Groussot, Pro Dean and Professor",Faculty of Law,male,36.2
coursera-443,European Business Law: Doing Business in Europe,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/3b/ee1d90f08e11e3bb5203101a6fa0c8/Mia_Ronnmar_Coursera.jpg,"Mia R?nnmar , Dean and Professor",Faculty of Law,female,46.8
coursera-443,European Business Law: Doing Business in Europe,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/ac/57e310ec9511e3bf12871f53f7a22a/C_cile_Brokelind_Coursera.jpg,"C?cile Brokelind, Professor",Department of Business Law,female,61.8
coursera-443,European Business Law: Doing Business in Europe,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/63/a7f240ec9511e3adfa5b82abab12a0/BogojevicSanja.jpg,"Sanja Bogojevic, Associate Professor",Faculty of law,female,38.9
coursera-443,European Business Law: Doing Business in Europe,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/b6/1b8a60ec9411e3ad3759aa8ed051c8/Michael_Bogdan_Coursera.jpg,"Michael Bogdan, Senior Professor",Faculty of Law,male,54.8
coursera-444,European Business Law: Understanding the Fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-instructor-photos.s3.amazonaws.com/44/bdaf50846611e49eeebf5b875b15d6/Hans_Henrik_Lidgard_Coursera.jpg,"Hans Henrik Lidgard, Senior Professor",Faculty of Law,male,55.8
