url,title,platform,institution,subject,language,keywords,totalReviewCount,totalReviewValue,time,timeReviewCount,timeReviewValue
https://www.class-central.com/mooc/384/coursera-medical-neuroscience,Medical Neuroscience,Coursera,Duke University,Biology,English,"sensory,motor,brain,neuroscience,sensation",14,5,39,1,5
https://www.class-central.com/mooc/384/coursera-medical-neuroscience,Medical Neuroscience,Coursera,Duke University,Biology,English,"sensory,motor,brain,neuroscience,sensation",14,5,40,1,5
https://www.class-central.com/mooc/624/coursera-microeconomics-the-power-of-markets,Microeconomics: The Power of Markets,Coursera,University of Pennsylvania,Economics,English,"markets,supply,demand,price,unattainable",1,2,38,1,2
https://www.class-central.com/mooc/828/edx-stat2-2x-introduction-to-statistics-probability,Introduction to Statistics: Probability,edX,"University of California, Berkeley",Statistics & Probability,English,"statx,calculations,averages,random,samples",2,4,33,1,5
https://www.class-central.com/mooc/828/edx-stat2-2x-introduction-to-statistics-probability,Introduction to Statistics: Probability,edX,"University of California, Berkeley",Statistics & Probability,English,"statx,calculations,averages,random,samples",2,4,36,1,3
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,14,1,4
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,15,1,4.5
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,17,1,3.5
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,19,1,4
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,25,2,9
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,26,1,4
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,33,1,4
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,39,1,5
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,40,2,8
https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,The Hardware/Software Interface,Coursera,University of Washington,Programming,English,"highlevel,assembly,memory,hardware,levels",12,4.25,41,1,5
https://www.class-central.com/mooc/742/edx-2-01x-elements-of-structures,Elements of Structures,edX,Massachusetts Institute of Technology,Civil & Environmental Engineering,English,"structural,akselos,axisymmetric,loadbearing,engineering",7,4.928571,17,1,4.5
https://www.class-central.com/mooc/742/edx-2-01x-elements-of-structures,Elements of Structures,edX,Massachusetts Institute of Technology,Civil & Environmental Engineering,English,"structural,akselos,axisymmetric,loadbearing,engineering",7,4.928571,24,4,20
https://www.class-central.com/mooc/742/edx-2-01x-elements-of-structures,Elements of Structures,edX,Massachusetts Institute of Technology,Civil & Environmental Engineering,English,"structural,akselos,axisymmetric,loadbearing,engineering",7,4.928571,25,1,5
https://www.class-central.com/mooc/742/edx-2-01x-elements-of-structures,Elements of Structures,edX,Massachusetts Institute of Technology,Civil & Environmental Engineering,English,"structural,akselos,axisymmetric,loadbearing,engineering",7,4.928571,33,1,5
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,Genes and the Human Condition (From Behavior to Biotechnology),Coursera,"University of Maryland, College Park",Biology,English,"genes,biotechnology,module,midterm,genomics",8,4.75,26,1,5
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,Genes and the Human Condition (From Behavior to Biotechnology),Coursera,"University of Maryland, College Park",Biology,English,"genes,biotechnology,module,midterm,genomics",8,4.75,31,1,5
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,Genes and the Human Condition (From Behavior to Biotechnology),Coursera,"University of Maryland, College Park",Biology,English,"genes,biotechnology,module,midterm,genomics",8,4.75,33,1,5
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,Genes and the Human Condition (From Behavior to Biotechnology),Coursera,"University of Maryland, College Park",Biology,English,"genes,biotechnology,module,midterm,genomics",8,4.75,34,2,10
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,Genes and the Human Condition (From Behavior to Biotechnology),Coursera,"University of Maryland, College Park",Biology,English,"genes,biotechnology,module,midterm,genomics",8,4.75,37,1,5
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,Genes and the Human Condition (From Behavior to Biotechnology),Coursera,"University of Maryland, College Park",Biology,English,"genes,biotechnology,module,midterm,genomics",8,4.75,40,2,8
https://www.class-central.com/mooc/522/coursera-introduction-to-guitar,Introduction to Guitar,Coursera,Berklee College of Music,Music,English,"guitar,chords,playing,instrument,scales",6,4.5,32,3,12
https://www.class-central.com/mooc/522/coursera-introduction-to-guitar,Introduction to Guitar,Coursera,Berklee College of Music,Music,English,"guitar,chords,playing,instrument,scales",6,4.5,34,1,5
https://www.class-central.com/mooc/522/coursera-introduction-to-guitar,Introduction to Guitar,Coursera,Berklee College of Music,Music,English,"guitar,chords,playing,instrument,scales",6,4.5,35,1,5
https://www.class-central.com/mooc/522/coursera-introduction-to-guitar,Introduction to Guitar,Coursera,Berklee College of Music,Music,English,"guitar,chords,playing,instrument,scales",6,4.5,38,1,5
https://www.class-central.com/mooc/463/coursera-grow-to-greatness-smart-growth-for-private-businesses-part-ii,"Grow to Greatness: Smart Growth for Private Businesses, Part II",Coursera,University of Virginia,Entrepreneurship,English,"hess,edward,reading,llc,grow",3,5,30,1,5
https://www.class-central.com/mooc/463/coursera-grow-to-greatness-smart-growth-for-private-businesses-part-ii,"Grow to Greatness: Smart Growth for Private Businesses, Part II",Coursera,University of Virginia,Entrepreneurship,English,"hess,edward,reading,llc,grow",3,5,31,1,5
https://www.class-central.com/mooc/463/coursera-grow-to-greatness-smart-growth-for-private-businesses-part-ii,"Grow to Greatness: Smart Growth for Private Businesses, Part II",Coursera,University of Virginia,Entrepreneurship,English,"hess,edward,reading,llc,grow",3,5,40,1,5
https://www.class-central.com/mooc/521/coursera-jazz-improvisation,Jazz Improvisation,Coursera,Berklee College of Music,Music,English,"improvisers,improviser,improvisation,solo,chord",1,5,37,1,5
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,14,3,8.5
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,15,7,24
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,16,1,4.5
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,17,2,8.5
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,22,1,3
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,24,1,5
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,25,2,8
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,27,3,13.5
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,28,4,9
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,32,3,5
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,33,1,4
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,34,3,11
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,38,3,9
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,39,1,4
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,40,3,14
https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,Introduction to Data Science,Coursera,University of Washington,Data Science and Big Data,English,"analytics,nosql,data,databases,parallel",39,3.4871795,41,1,5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,14,1,4.5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,18,1,5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,19,3,12.5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,22,1,0.5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,23,1,3.5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,24,1,5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,28,2,9.5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,30,1,5
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,31,1,2
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,32,3,12
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,33,2,8
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,37,1,4
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Inspiring Leadership through Emotional Intelligence,Coursera,Case Western Reserve University,Management & Leadership,English,"resonant,emotional,sustained,change,compassion",19,3.9736843,40,1,4
https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law,Introduction to International Criminal Law,Coursera,Case Western Reserve University,Law,English,"lesson,international,crimes,readings,lecture",4,4.75,33,1,4
https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law,Introduction to International Criminal Law,Coursera,Case Western Reserve University,Law,English,"lesson,international,crimes,readings,lecture",4,4.75,34,1,5
https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law,Introduction to International Criminal Law,Coursera,Case Western Reserve University,Law,English,"lesson,international,crimes,readings,lecture",4,4.75,36,1,5
https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law,Introduction to International Criminal Law,Coursera,Case Western Reserve University,Law,English,"lesson,international,crimes,readings,lecture",4,4.75,40,1,5
https://www.class-central.com/mooc/512/coursera-useful-genetics-part-1,Useful Genetics Part 1,Coursera,The University of British Columbia,Biology,English,"genes,genetic,chromosomes,mutations,genetics",1,5,31,1,5
https://www.class-central.com/mooc/764/coursera-high-performance-scientific-computing,High Performance Scientific Computing,Coursera,University of Washington,Data Science and Big Data,English,"fortran,ipython,memory,computing,parallel",2,3.5,16,1,3
https://www.class-central.com/mooc/764/coursera-high-performance-scientific-computing,High Performance Scientific Computing,Coursera,University of Washington,Data Science and Big Data,English,"fortran,ipython,memory,computing,parallel",2,3.5,37,1,4
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,28,2,7
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,29,1,4
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,32,2,8
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,33,3,9
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,35,1,4
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,37,2,7
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,38,1,5
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Child Nutrition and Cooking,Coursera,Stanford University,Nutrition & Wellness,English,"foods,eating,meal,childhood,supermarket",13,3.7692308,40,1,5
https://www.class-central.com/mooc/690/coursera-history-of-rock-part-one,"History of Rock, Part One",Coursera,University of Rochester,Music,English,"rock,music,pop,beatles,roll",4,4.75,24,1,4
https://www.class-central.com/mooc/690/coursera-history-of-rock-part-one,"History of Rock, Part One",Coursera,University of Rochester,Music,English,"rock,music,pop,beatles,roll",4,4.75,32,1,5
https://www.class-central.com/mooc/690/coursera-history-of-rock-part-one,"History of Rock, Part One",Coursera,University of Rochester,Music,English,"rock,music,pop,beatles,roll",4,4.75,35,1,5
https://www.class-central.com/mooc/690/coursera-history-of-rock-part-one,"History of Rock, Part One",Coursera,University of Rochester,Music,English,"rock,music,pop,beatles,roll",4,4.75,37,1,5
https://www.class-central.com/mooc/656/coursera-statistical-molecular-thermodynamics,Statistical Molecular Thermodynamics,Coursera,University of Minnesota,Physics,English,"partition,entropy,gases,mastery,functions",1,5,40,1,5
https://www.class-central.com/mooc/657/coursera-interprofessional-healthcare-informatics,Interprofessional Healthcare Informatics,Coursera,University of Minnesota,Health Care & Research,English,"informatics,healthcare,interprofessional,telehealth,health",1,4,15,1,4
https://www.class-central.com/mooc/858/edx-8-mrevx-mechanics-review,Mechanics ReView,edX,Massachusetts Institute of Technology,Physics,English,"units,mechanics,teacher,assigned,teachers",1,5,38,1,5
https://www.class-central.com/mooc/815/coursera-introduction-to-thermodynamics-transferring-energy-from-here-to-there,Introduction to Thermodynamics: Transferring Energy from Here to There,Coursera,University of Michigan,Physics,English,"energy,thermodynamics,thermodynamic,transfer,properties",2,4.75,21,1,4.5
https://www.class-central.com/mooc/815/coursera-introduction-to-thermodynamics-transferring-energy-from-here-to-there,Introduction to Thermodynamics: Transferring Energy from Here to There,Coursera,University of Michigan,Physics,English,"energy,thermodynamics,thermodynamic,transfer,properties",2,4.75,36,1,5
https://www.class-central.com/mooc/822/coursera-the-science-of-safety-in-healthcare,The Science of Safety in Healthcare,Coursera,Johns Hopkins University,Health Care & Research,English,"safety,patient,cne,signature,nursing",2,4.75,15,1,4.5
https://www.class-central.com/mooc/822/coursera-the-science-of-safety-in-healthcare,The Science of Safety in Healthcare,Coursera,Johns Hopkins University,Health Care & Research,English,"safety,patient,cne,signature,nursing",2,4.75,32,1,5
https://www.class-central.com/mooc/845/coursera-introduction-to-systematic-program-design-part-1,Introduction to Systematic Program Design - Part 1,Coursera,The University of British Columbia,Programming,English,"programs,design,recipe,method,representing",1,5,28,1,5
https://www.class-central.com/mooc/490/coursera-introduction-to-systems-biology,Introduction to Systems Biology,Coursera,Icahn School of Medicine at Mount Sinai,Biology,English,"description,systems,emergent,cellular,reasoning",2,3.5,33,1,2
https://www.class-central.com/mooc/490/coursera-introduction-to-systems-biology,Introduction to Systems Biology,Coursera,Icahn School of Medicine at Mount Sinai,Biology,English,"description,systems,emergent,cellular,reasoning",2,3.5,34,1,5
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,Creative Programming for Digital Media & Mobile Apps,Coursera,University of London International Programmes,Mobile Development,English,"music,boxd,mobile,graphics,creative",8,4.0625,14,1,4.5
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,Creative Programming for Digital Media & Mobile Apps,Coursera,University of London International Programmes,Mobile Development,English,"music,boxd,mobile,graphics,creative",8,4.0625,15,2,6
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,Creative Programming for Digital Media & Mobile Apps,Coursera,University of London International Programmes,Mobile Development,English,"music,boxd,mobile,graphics,creative",8,4.0625,24,1,4
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,Creative Programming for Digital Media & Mobile Apps,Coursera,University of London International Programmes,Mobile Development,English,"music,boxd,mobile,graphics,creative",8,4.0625,32,1,3
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,Creative Programming for Digital Media & Mobile Apps,Coursera,University of London International Programmes,Mobile Development,English,"music,boxd,mobile,graphics,creative",8,4.0625,35,1,5
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,Creative Programming for Digital Media & Mobile Apps,Coursera,University of London International Programmes,Mobile Development,English,"music,boxd,mobile,graphics,creative",8,4.0625,38,1,5
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,Creative Programming for Digital Media & Mobile Apps,Coursera,University of London International Programmes,Mobile Development,English,"music,boxd,mobile,graphics,creative",8,4.0625,40,1,5
https://www.class-central.com/mooc/626/coursera-startup-engineering,Startup Engineering,Coursera,Stanford University,Entrepreneurship,English,"command,line,scaling,startups,bizdev",13,3.6923077,15,1,1
https://www.class-central.com/mooc/626/coursera-startup-engineering,Startup Engineering,Coursera,Stanford University,Entrepreneurship,English,"command,line,scaling,startups,bizdev",13,3.6923077,16,1,3.5
https://www.class-central.com/mooc/626/coursera-startup-engineering,Startup Engineering,Coursera,Stanford University,Entrepreneurship,English,"command,line,scaling,startups,bizdev",13,3.6923077,17,4,15
https://www.class-central.com/mooc/626/coursera-startup-engineering,Startup Engineering,Coursera,Stanford University,Entrepreneurship,English,"command,line,scaling,startups,bizdev",13,3.6923077,19,2,8
https://www.class-central.com/mooc/626/coursera-startup-engineering,Startup Engineering,Coursera,Stanford University,Entrepreneurship,English,"command,line,scaling,startups,bizdev",13,3.6923077,21,1,3.5
https://www.class-central.com/mooc/626/coursera-startup-engineering,Startup Engineering,Coursera,Stanford University,Entrepreneurship,English,"command,line,scaling,startups,bizdev",13,3.6923077,31,1,3
https://www.class-central.com/mooc/626/coursera-startup-engineering,Startup Engineering,Coursera,Stanford University,Entrepreneurship,English,"command,line,scaling,startups,bizdev",13,3.6923077,40,3,14
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,15,1,5
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,16,19,93
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,17,2,9
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,18,2,9
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,21,1,5
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,22,1,5
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,23,1,4
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,27,1,5
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,31,2,9
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,32,1,4
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,35,1,5
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,36,1,5
https://www.class-central.com/mooc/487/coursera-discrete-optimization,Discrete Optimization,Coursera,University of Melbourne,Theoretical Computer Science,English,"optimization,organizes,routing,vehicle,clears",34,4.7647057,40,1,4
https://www.class-central.com/mooc/889/coursera-introduction-to-public-speaking,Introduction to Public Speaking,Coursera,University of Washington,Communication Skills,English,"speeches,speaking,speech,informative,persuasive",4,3.75,32,3,14
https://www.class-central.com/mooc/889/coursera-introduction-to-public-speaking,Introduction to Public Speaking,Coursera,University of Washington,Communication Skills,English,"speeches,speaking,speech,informative,persuasive",4,3.75,34,1,1
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,15,1,3.5
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,24,1,5
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,25,1,3.5
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,27,2,10
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,32,1,2
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,33,1,3
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,40,1,5
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,English Common Law: Structure and Principles,Coursera,University of London International Programmes,Law,English,"law,precedent,common,parliamentary,sovereignty",9,3.8888888,41,1,3
https://www.class-central.com/mooc/651/coursera-computational-molecular-evolution,Computational Molecular Evolution,Coursera,Technical University of Denmark (DTU),Biology,English,"phylogenetic,tree,parsimony,evolution,evolutionary",6,4.6666665,15,2,10
https://www.class-central.com/mooc/651/coursera-computational-molecular-evolution,Computational Molecular Evolution,Coursera,Technical University of Denmark (DTU),Biology,English,"phylogenetic,tree,parsimony,evolution,evolutionary",6,4.6666665,16,1,4.5
https://www.class-central.com/mooc/651/coursera-computational-molecular-evolution,Computational Molecular Evolution,Coursera,Technical University of Denmark (DTU),Biology,English,"phylogenetic,tree,parsimony,evolution,evolutionary",6,4.6666665,18,1,4.5
https://www.class-central.com/mooc/651/coursera-computational-molecular-evolution,Computational Molecular Evolution,Coursera,Technical University of Denmark (DTU),Biology,English,"phylogenetic,tree,parsimony,evolution,evolutionary",6,4.6666665,32,1,4
https://www.class-central.com/mooc/651/coursera-computational-molecular-evolution,Computational Molecular Evolution,Coursera,Technical University of Denmark (DTU),Biology,English,"phylogenetic,tree,parsimony,evolution,evolutionary",6,4.6666665,35,1,5
https://www.class-central.com/mooc/706/coursera-competitive-strategy,Competitive Strategy,Coursera,Ludwig-Maximilians-Universit?t M?nchen,Strategic Management,English,"strategic,analyse,strategy,market,products",12,4.5833335,24,1,4
https://www.class-central.com/mooc/706/coursera-competitive-strategy,Competitive Strategy,Coursera,Ludwig-Maximilians-Universit?t M?nchen,Strategic Management,English,"strategic,analyse,strategy,market,products",12,4.5833335,27,1,5
